__filename__,CODEST,MC_AUTO,CODEMC,__id__,CLIP,CODELI,TEXT,CODESII
tekno_complete,n/a,0,1,3175,9_1,n/a,,n/a
tekno_complete,1,0,1,3176,9_1,1,"   The teacher is having the students use manipulatives to see what 1/4 of 2/3 is.  He asks the kids to find two-thirds then asks them to find pieces that will cover that 2/3 and be in four equal parts.  He lets the kids experiment until they find pieces that match the condition.  Then he walks them through the meaning of what they did with the manipulatives.  He asks questions along the way and gets them to the right answer.  There was no check of another problem to see if they could do it independently.   """"",1
tekno_complete,1,None,0,3177,9_1,1,   The teacher had the students using pieces of a circle. This was a very good way to get them to visualize and understand the process of finding the answer. The student seemed to have understood very quickly. ,0
tekno_complete,1,1,1,3178,9_1,1,"   I think this was a really good way to prove to students and show them how to get their answers.  Using manipulatives in a great tool for students to try to get their answers.  These 2 students didn't seem to mind that their first answer was wrong so they just continued to find the right answer.  I do believe the boy did understand and the girl was alright at the beginning but not quite sure if she understood why 1/6 was the correct answer.  Her body language didn't seem to show that she herself was convinced. """"",0
tekno_complete,0,1,0,3179,9_1,0,   The teacher is using manipulatives . The students are busy and trying different sizes. Then he verbalizes the discovery process in a step by step manner to help solidify the process. ,0
tekno_complete,1,None,1,3180,9_1,1,   The teacher helped the student understand by showing her with fraction circles how to multiply fractions. He showed her by using pieces of the circle and the student was able to visualize as she had the pieces in front of her. This helped her to learn how to multiply fractions and get the correct answer with only a little guidance from the teacher. I felt that she understood it well. ,0
tekno_complete,0,None,1,3181,9_1,0,"   The teacher uses fraction discs to have the students try out the problems on their own.  They are using trial and error when something doesn't work the teacher tells them to try something different.  The students also work in pairs.   """"",0
tekno_complete,0,2,0,3182,9_1,2,"   I like that the teacher is using manipulatives and sort of standing back and letting the kids talk and figure it out.  He asks the kids questions and actually listens to their answers.  However I still think he could ask less questions and let the kids explain in their own way without him leading them on. """"",1
tekno_complete,1,1,1,3183,9_1,0,   The students used fraction circles to discover that 2/3 = 4/6 and then to discover that 1/4 of 2/3 is 1/6. ,0
tekno_complete,1,2,0,3184,9_1,1,"   I haven't seem using the shaped blocks to use for fractions. I think would use the fraction circles for a review in high school. I think the teacher does a good job helping the girl understand what he's doing. He could have played with them with her that might have helped her get to the answer faster. """"",1
tekno_complete,1,0,0,3185,9_1,1,   Working together in groups usually can help the students so they can work together to figure out their answers.  ,0
tekno_complete,1,1,1,3186,9_1,2,"   The guidance to try something different if it doesn't work was good.  Appropriate reinforcement.  He had obviously taught them about """"wholes"""" and fractional parts before.  I'm not sure where they got the 1/6 from....using their manipulatives--the boy seemed to just know the answer without them. He got it. I'm not sure the girl got it though because she wasn't the one responding.  He could have asked them to show him why it was 1/6 with their manipulatives and make sure she really got it too...not just the boy who already knew the answer. """"",1
tekno_complete,1,1,1,3187,9_1,1,"   The teacher is guiding the students allowing them to use manipulatives.  The students are working together and realize when something doesn't work by saying """"Let's try...""""  The teacher gets them to find the equal fraction for 2/3.  Then he has them find 1/4 of their new fraction.  The students seem to understand and are quickly reassuring him they understand the concept. """"",0
tekno_complete,0,1,0,3188,9_1,0,   The students use shapes to show their work and solve the problem together with their teacher. ,0
tekno_complete,1,0,0,3189,9_1,1,   The fraction circles are a really big help. Anything hands on really aids the student in learning. ,0
tekno_complete,0,1,0,3190,9_1,1,"   I had to watch this one twice because I had a hard time following what the teacher was asking.  I liked the manipulatives portion and how the students were matching the pieces through trial and error.  It would have been helpful for the teacher to ask more questions than give directions; for example he could have asked them about the kinds of pieces they would need for this problem. """"",1
tekno_complete,0,1,1,3191,9_1,0,"   the teacher was first making students to show him2/3 using the card. then divide two-thirds into four equal parts by taking four pieces and make the exact same amount of space. """"",0
tekno_complete,0,2,0,3192,9_1,1,"   The students were working with a partner and with manipulatives. The teacher did a good job encouraging and explaining especially when he said if that doesn't work- try something else.  """"",0
tekno_complete,1,0,0,3193,9_1,1,"   The teacher was able to get across the answer very well using the circles to help the students visualize  the problem they were working on.  Sometimes working out a problem on paper just isn't enough to get the point across the circles are a great alternative. """"",0
tekno_complete,1,0,0,3194,9_1,0,   These manipulatives are much more conducive to helping students understand and apply the intended concept than the manipulatives used in the last clip.  Students were able to use their hands and previous knowledge to help them solve the problem. ,0
tekno_complete,0,1,0,3195,9_1,1,   Although the student arrived at a correct answer the teacher did not have the student actively describe the procedure for arriving at it. ,1
tekno_complete,1,None,1,3196,9_1,1,   The students appear to be familiar with the fraction circles. They can represent two thirds right away. Then they find the pieces that will divide the two thirds into four equal parts. They are confused about what those pieces represent. They are either one fourth or one sixth. Then the teacher leads them through questioning to discover what it means in relation to their whole. Then they can see what their answer is. The use of manipulatives is wonderful.  ,0
tekno_complete,1,0,0,3197,9_1,1,   Here the teacher uses a discovery type lesson to teach fractions.  I like that he guides the students toward the answers rather than telling them explicitly most of the time and only telling them explicitly when they seem to be  close to getting frustrated.  This style of teaching keeps the students feeling confident while at the same time letting them do most of the work of figuring out the problem. ,0
tekno_complete,1,1,1,3198,9_1,1,"   Again the teacher's explanation seems a bit rushed however the students were encouraged to """"try something different"""" and appeared to be comfortable doing so. The use of the term """"whole"""" in this example could be confusing to students however this teacher apparently has explained the concept beforehand.  The students could have been given more time to figure out the meaning of 1/4 themselves but were prodded towards the answer rather rapidly.  """"",1
tekno_complete,0,0,1,3199,9_1,1,"   Great modeling of fractions.  I hope afterwards the math is reinforced.  This a great activity for starting to learn multiplication of fractions  The teacher is right there to administer immediate feedback  """"",1
tekno_complete,1,1,1,3200,9_1,1,"   students do not discuss with each other - however attempt to make fourths fit on thirds doesn't work find another piece - discover 6ths will work the teacher doesn't give too much guidance lets the kids discover on their own the answer   teacher clarifies questions """"",0
tekno_complete,0,0,1,3201,9_1,0,   Students are kinesthetically dividing fractions to crate a visual image.  The teacher is individually instructing students as they physically move  fraction pieces to discover the answer. ,0
tekno_complete,0,0,2,3202,9_1,1,   This activity was a great way to make multiplying fractions concrete and visual for the students.  The teacher did a good job leading the students to the correct answer without telling them.  It might have been helpful for the teacher to explain why it makes sense that when you divide 2/3 into fourths you are dividing each third into half and so it would make sense that half of one third would be one sixth. ,2
tekno_complete,1,1,1,3203,9_1,2,"Despite the students' assurances at the end of the clip that they """"got it"""" it is not apparent that they did. Even though the lesson in this clip asked the students to use manipulatives to model the fractions involved the teacher's tutoring of the two students just asked them to follow directions with manipulatives to find the answer. Instead of asking them how they thought they should proceed he told them how. It was interesting to me to see that when the teacher asked them to find 1/4 (after they had renamed 2/3 as 4/6) the boy immediately picked up the fraction piece for 1/4 of 1. The teacher either didn't notice or didn't ask why - but he did ask them again to define the whole as 2/3. It was really not apparent that the girl in the clip understood any of what she was doing even though she was the one handling the manipulatives. The boy answered all the teacher's questions and because the teacher did not ask for an explanation of either student's thinking or ask them to retell how they solved the problem or ask them to solve a similar problem their level of understanding is not clear.""""",0
tekno_complete,1,0,0,3204,9_1,1,   The teacher did a nice job of checking for understanding with the students after leading them through what to look for.  I liked how he made the students move the manipulatives.  This caused the students to think on their own instead of waiting for the teacher to just give the answer. ,0
tekno_complete,1,1,0,3205,9_1,1,"   Again even though manipulatives were being used the teacher was leading them step by step through a procedure to find the answer to the question being asked. There was no attempt to draw from the student prior knowledge build a context. I  wonder if the students were even thinking about the representations and how it related to what they were being asked to do """"",1
tekno_complete,1,0,1,3206,9_1,1,"   The students seem distracted by the sheer amount of pieces surrounding them. The teacher while questioning them doesn't clearly explain step by step  that their whole circle has six parts. The students waver in trying to decipher what the teacher is doing and where he is going with it: taking 2/3 of a six-piece whole and then taking 1/4 of that 2/3 and determining what that single 1/4 is to the whole.  """"",1
tekno_complete,1,1,0,3207,9_1,0,"   Here the teacher is able to lead the students to the right answer but he had a couple of moments of hesitation. """"",0
tekno_complete,0,0,0,3208,9_1,0,   Great use of manipulatives for fractions.   ,0
tekno_complete,1,None,0,3209,9_1,1,   Having the students work in pairs is great for them to be able to help each other. The teacher's verbal instructions and explanations along with the group work and manipulatives worked well. ,0
tekno_complete,1,2,1,3210,9_1,1,   Students are getting visual representation of multiplication of fractions instead of just multiplying.  Teacher is asking questions in a way so that student can get into the answer herself. Students are learning by doing which is very important to develop the strong understanding of the content. ,0
tekno_complete,1,1,1,3211,9_1,1,"   Hooray!  I love what the teacher did here.  The students used manipulatives to represent two-thirds.  They needed to find one fourth of two-thirds so the teacher had them use their fraction pieces to recreate the two thirds using only four pieces.  He encouraged them to use trial and error and to make sure it was the same by laying the pieces on top of the two thirds.   They discovered that it took 4 blue pieces to make two thirds.  The teacher asked them what part a blue was of a whole and they responded one sixth.  Nest he reminded them that they needed to find one-fourth of two thirds and that now sine they had two thirds represented by 4 equal pieces they could do that.  One fourth would have been one blue piece which was one fourth of two thirds but one-sixth of a whole making one-sixth the answer.   """"",0
tekno_complete,1,0,0,3212,9_1,0,   I think the teacher did a wonderful job. His use of manipulatives and guided questioning came together and displayed that the student understood the concept the  teacher endeavored to get across. ,0
tekno_complete,1,1,1,3213,9_1,1,"   The teacher did an excellent job of explaining multiplication of fractions.  The only part I thought he should add is why """"of"""" is multiplication.  The teacher gave the kids ample time to figure out the problem and prompted them appropriately.  The students seemed to understand the explanation and should now follow up with several more practice problems with the manipulatives to continue to build their understanding of multiplying fractions. """"",1
tekno_complete,1,0,1,3214,9_1,1,   The teacher does a good job of walking the student through the process of figuring out how 1/4 of 2/3 has to be broken down into sixths in order to make  1/4 of 2/3.  The teacher did a good job of letting the students discover the process and answer instead of telling them. It seemed that the students understood what they did to get to the solution.  ,0
tekno_complete,0,0,1,3215,9_1,0,   the teacher is trying to explain how to divide 2/3 from 1/4 by taking puzzle pieces to work the problem  ,0
tekno_complete,0,0,1,3216,9_1,0,"   Using the cards teaching students what 1/4 of 2/3. It involves discussion and visual study material. """"",0
tekno_complete,1,0,1,3217,9_1,0,   uses pie pieces to help demonstrate multiplying fractions.  students seem to understand well. ,0
tekno_complete,0,1,2,3218,9_1,1,   it would be nice to follow up the visual with fractional multiplication-- to see the correlation ,2
tekno_complete,1,1,1,3219,9_1,0,   The teacher is working with mostly one student. The students are using fractional pieces to try to find what would fit on top of 2/3. She finally found that the 1/6 pieces would fit four on the top of 2/3. So he asked then what would be 1/4 of those 4/6. The boy said 1/6 and the teacher said he was correct. ,0
tekno_complete,0,1,0,3220,9_1,0,"   The teacher guides the students through a problem but the answer he leads them to is not correct.  """"",0
tekno_complete,0,0,0,3221,9_1,0,   The teacher allowed the students to arrive at the solution with the use of various techniques. ,0
tekno_complete,1,0,1,3222,9_1,0,"   it made good sense the teacher succeeded in teaching multiplication of fractions.  I think the students should master it immediately it is very simple and easily understood """"",0
tekno_complete,0,0,0,3223,9_1,0,"   The teacher interacts with the students via explanation collaboration and cooperation in an open setting. """"",0
tekno_complete,1,None,1,3224,9_1,1,"   The teacher gave the students the opportunity to model the problem. As they made a mistake at the beginning he let them find their error without jumping in to correct.  He even told them it was okay to make the mistake. He also had them talking through their responses and giving them time to think about the responses.   At the end when they found the answer it would have been helpful  if the original problem had been restated 1/4 of 2/3 is 1/6. """"",0
tekno_complete,1,0,1,3225,9_1,2,   The students seemed comfortable with the fraction circles - they easily found pieces that split the 2/3 into 4 equal parts.  They found the answer to the problem.  I wonder if they write the problem down to see what the answer looks like on paper yet or not.  I also wonder if both students understand or just one of they knows as it seemed like the make child was answering more than the female child. ,2
tekno_complete,1,0,0,3226,9_1,1,   I can understand his teaching methods and I think students learn the best through visual aids. I don't think working on paper is the best idea for students when they are at this age ,0
tekno_complete,0,1,0,3227,9_1,1,"   that was pretty effective using the pieces not sure how it could be taught otherwise (could also be drawn I guess using piece chart and different color markers) """"",1
tekno_complete,0,None,0,3228,9_1,0,   the students use shaped objects to show the problem and solve it with a hands on approach with the teachers help ,0
tekno_complete,1,None,0,3229,9_1,1,   These plastic  pies seem to be helpful. It would have been nice to see the knowledge transferred onto paper. No one was confused however.   ,2
tekno_complete,1,1,1,3230,9_1,1,"   In this clip I observed students who had an understanding of finding parts of a whole and parts of parts using fraction circles.  What is not clear in the video is whether or not the students have made the link between the fraction circles and the more abstract 1/4 of 2/3.  Students correctly build 2/3 (of one whole) and correctly choose the appropriate fraction circles to divide 2/3 into 4 equal parts.  The students identify that one light blue piece represents 1/6 of the whole but I did not observe the students (without the teacher's questioning) that 1/6 is also one of the four pieces that made up the 2/3 or 1/4 of 2/3.   """"",0
tekno_complete,0,1,0,3231,9_1,0,   ok ,0
tekno_complete,0,0,1,3232,9_1,1,"   He has a good piece of advice when he tells them how to convert 2/3 into four equal parts and if something doesn't work he tells them it's ok and try something different.    He has them tell each other what the different colors represent so they know what fractions they are working with.   He has them remind themselves that they found four equal parts to the """"whole"""" and the """"whole"""" is actually 2/3 of a circle.  So they can visually see that 1/4 of 2/3 gives them 1/6.  The don't seem to do any math to find their answer at the moment but hopefully they will get into that later. """"",1
tekno_complete,1,0,0,3233,9_1,1,"   That was great good teacher teaching a great way to visually understand and comprehend what he is verbally explaining.  You could really see the kids getting into the math and really understanding what was going on.  They were relaxed and learning... """"",0
tekno_complete,1,1,1,3234,9_1,0,   The student is visually able to see that 1/4 of 2/3 is equal to 1/6.  The teacher first phrased it as 2/3 divided into 4 equal parts.   From this the students can learn multiplication and division of fractions. ,0
tekno_complete,1,0,1,3235,9_1,1,"   High level of vocabulary--e.g.... """"visually represent 2/3"""". The reason for dividing 2/3 into 4 equal pieces was not clear. however. Students were engaged and actively involved in solving the problem of 2/3 divided into 4 equal pieces. I was impressed that students (or at least the boy) understood that the whole was 2/3. I do believe that this modeling lesson repeated many times over and then connected to the algorithm will produce understanding and skill.  """"",0
tekno_complete,0,0,0,3236,9_1,0,   great teaching.. ,0
tekno_complete,2,None,1,3237,9_1,2,"   This was one of the first times I have seen a manipulative used successfully for teaching something about fractions with real students.  Again I think I would have stressed more strongly that the word of means multiplication because then when they are speaking back to him they are saying 1/4 of 2/3 is 1/6.  Then they can write that as a number sentence where of translates to multiply and is translates to equal.  That completes the proof of the problem and also helps student to see how we get smaller numbers (generally) when we multiply fractions. """"",2
tekno_complete,2,0,1,3238,9_1,2,"It is hard to see the orange fraction circle at the beginning of the clip. The paired students work together to solve the problem. It appears that the boy has a better understanding of the concepts at play here because he is responding to the teacher's questions. Apparently the class has discussed the fractional values of the different colored pieces before starting work on the problem. My impression is that this is a problem done at the beginning of work with work with fraction multiplication as the teacher does a good bit of talking the students through the problem to a solution and I would hope that as the students get more comfortable with the process he would talk less. Perhaps the teacher would ask a series of questions to the students to guide them to the correct modeling and correct answer. I am not sure the students will connect the fact that each blue piece is worth one-sixth because they have only 4 pieces on the table. I would have the students complete the two-thirds circle with 2 blue pieces to make a whole so that the students will visualize that 1/4 of 2/3 is 1/6 or 1 blue piece.""""",2
tekno_complete,0,1,0,3239,9_1,0,   I think the teacher was quite explanatory with the method of using fraction circles with the help of which he could explain to the children what he really wanted ,0
tekno_complete,2,0,1,3240,9_1,1,"   Math concept:  Using manipulatives to show fractional parts is a helpful visual.  In this case there were a lot of fractions being tossed around.  A reference back to:  """"What is our problem?  We are trying to find 1/4th of 2/3rds.""""  would help keep the students focused on what the equation was.  Setting:  The teacher allows the students to try different options without interfering which is good as they came up with the solution eventually.   """"",2
tekno_complete,0,1,0,3241,9_1,0,   more informative approach ,0
tekno_complete,1,2,1,3242,9_1,0,   This teacher showed an effective visual tool for dividing fractions.  The students seemed to understand using this method. ,0
tekno_complete,0,None,1,3243,9_1,2,"   Manipulatives are a good method to teach concepts but this needs further discussion to make it concrete.  All the students do is match up the shapes.  I would have had them write the algorithm as well write 1/4 of 2/3 = 1/6 and then show how to solve it. Then the idea of concrete to abstract gets made. """"",1
tekno_complete,0,0,0,3244,9_1,0,"   This was a better interaction with the teacher encouraging the students to find another visual solution to the problem. """"",0
tekno_complete,1,0,0,3245,9_1,0,   I think this was a good interaction. The students found the correct pieces and seemed to understand how to get the right answer.  ,0
tekno_complete,0,0,1,3246,9_1,0,   This was better than the previous clip. The teacher still needs to be careful asking for 1/4 and 1/.4 of what the student has.  I like this idea. ,1
tekno_complete,0,None,0,3247,9_1,0,   good one ,0
tekno_complete,1,0,1,3248,9_1,0,   The students used manipulatives to find 1/4 of 2/3.  They needed to find 4 fraction tiles that would fit over the 2/3 tiles.  The teacher encouraged them to try new solutions when the first one didn't work.  The students then saw that 1/4 of 2/3 was really a 1/6 fraction piece. ,0
tekno_complete,1,None,0,3249,9_1,1,"   This is getting closer to student understanding but the teacher is still walking the student through the process instead of letting the students discover it themselves. The hands-on manipulatives offer a way for students to really understand. The process seems to be working but the teacher tells them the answer instead of letting them discover it. """"",1
tekno_complete,1,0,1,3250,9_1,2,"   We had the beginning of a good idea here but it didn't play out.  Using the fraction pieces was good.  The teacher also let the student struggle a little bit to find the 4 pieces equivalent to 2/3.  He almost told her but he held his tongue.  That was good.  He then led her too quickly through the operation of 1/4 of 2/3.  He was on the right track but moved too fast and lost her.  He needed to better relate the one blue piece to the whole for her to understand why the answer was 1/6. """"",1
tekno_complete,2,1,1,3251,9_1,1,"   The student is guided through the conceptual understanding of the division of fractions.  The teacher guides the students encouraging them to try different ideas when they are stuck rather than just giving them the answer.  The students seem to understand that fractions must be all equal.  They also discarded the fraction circles that did not cover the 2/3 correctly.  They were also able to name the fraction circle correctly and understand that one of the pieces was only 1/6 even though they used only 4 pieces.  It is difficult to say whether or not the male student was understanding.  He seemed to be observing rather than participating in the activity. The students seem to have a deep understanding of fraction concepts. """"",0
tekno_complete,1,0,1,3252,9_1,1,   He guided them through that and they got the right answer (at least the boy seemed to) but I'm not sure they know anymore about multiplying fractions than they did before the problem was explained.  He guided them so much that I'm not sure they could do another one by themselves. ,1
tekno_complete,0,1,1,3253,9_1,0,    The teacher uses fraction circles to help students visualize the operations. ,0
tekno_complete,0,None,0,3254,9_1,1,"   I like how when something didn't work out for the student the teacher said """"that's ok just try something else"""" instead of ignoring the mistake or trying to get another student to answer correctly.  The students seemed very engaged with the activity. """"",0
tekno_complete,1,1,1,3255,9_1,2,"   I love the questioning techniques he used he really got them to understand fractions were equal parts because of the tools he was using.  You can tell the students have a definite understanding of fractions and multiplying because they are able to layer the pieces and use words to describe.  I think seeing them visually helps students out and you can see by the excited looks on their faces they understand. """"",0
tekno_complete,1,0,1,3256,9_1,0,   The use of fraction circles was effective so the students could see that 4/6 was equal to 2/3 and that 1/4 of 2/3 = 1/6. ,0
tekno_complete,1,0,1,3257,9_1,1,"   These manipulatives are much better than the paper ones used before. They are split into understandable pieces. I like how this teacher was showing them that to find 1/4 of the original 2/3 you had to find the pieces that fit exactly. He was showing them how to multiply without them realizing it. You know that they were liking the process because you could hear the """"yes"""" when they found the correct pieces and were able to translate it into the correct answer.  """"",1
tekno_complete,0,0,1,3258,9_1,0,   Good job showing visual representations of fractions with fraction circles.  ,0
tekno_complete,1,None,0,3259,9_1,1,   The teacher is approaching this exercise in the correct manner. The hands on learning is more beneficial than pen and paper learning. The students using their hands and the minds is quicker than just their minds. The tools allow for quick learning and visualization. ,0
tekno_complete,0,0,2,3260,9_1,1,"   the teacher was using visual examples to demonstrate fractions of fractions - by using equivalent sized pieces to represent a new common denominator. This is excellent in showing the final outcome but does not explain how it works in regards to an equation to determine the result. """"",2
tekno_complete,0,0,1,3261,9_1,1,   The answer is 1/6. And is found by using the fraction circles to take awake 1/4 of the 3 1/3 pieces. It is a good way to get the answer...another way would be to take the 2/3 x 4 and then take awake 1/3.  ,1
tekno_complete,0,1,1,3262,9_1,0,   The students were using manipulatives to show 2/3.  Then they were to solve 1/4 of 2/3 using fraction circles. The teacher guided them.  He asked what set they used--1/6 in order to solve.  The answer was 1/6.  He asked the students to explain in their words.  He asked if they got it. ,0
tekno_complete,0,None,1,3263,9_1,0,   The students are actively constructing their knowledge of how to divide a fraction by a number using the tiles.  The teacher leads the students to discover the concept that a fourth of two-thirds is one sixth. ,0
tekno_complete,1,0,1,3264,9_1,1,"   The students are essentially multiplying fractions but instead of just learning the algorithm they are building understanding of why 1/4 of 2/3 is 1/6 using fractions circles.  Doing a few more problems using the fraction circles will lead students to discover the eventually algorithm.  """"",1
tekno_complete,1,0,0,3265,9_1,1,"   At first the boy seems to struggle with the visual representation of the fraction pieces. Then his partner helps. The teacher reaffirms the boy"""" if it doesn't work out then try something different"""". The teacher explains each step of the problem and points to the fraction pieces to bring attention to them. The teacher gets a correct response from students and assures them they are correct.  You can tell that the students are familiar with using fraction pieces because they understand and show what the teacher is asking them to do. """"",0
tekno_complete,1,1,1,3266,9_1,1,   I really like the fraction circles much better than the tiles.  Especially for multiplication of fractions.  It seems to make sense as in relation to a circle.  Teacher is patient and gives them plenty of time.  Kids have a good understanding ,0
tekno_complete,1,1,0,3267,9_1,0,   Fraction circles worked terrific!!! Children were excited to find the correct answers by themselves. ,0
tekno_complete,1,None,0,3268,9_1,1,   The kids are very curious and quickly found the right pieces.  They are very comfortable using the manipulatives.  The teacher lets them explore with minimal interference.  This visual representation method was much more effective than the stating-the rule approach of the previous clip. ,0
tekno_complete,1,1,0,3269,9_1,1,   Through the use of manipulative - the teacher allows the students to visually see and touch the problem.  The teacher facilitate the learning as opposed to just telling the student.  This allows the student to make connections and better understand the concept. ,0
tekno_complete,0,None,1,3270,9_1,0,"   It is about multiplication of fractions I think the teacher is nice """"",0
tekno_complete,0,0,1,3271,9_1,0,   The teacher shows how to calculate 1/4 of 2/3 by visual representation. The answer is 1/6. ,0
tekno_complete,0,0,1,3272,9_1,2,"   Using fraction circles is a good strategy to help students understand how multiplying fractions works.  However the teacher is giving the students the answers more than he is asking them to figure things out for themselves.  It would be good for students to transition from using the fraction circles to using the mathematical expressions to figure out the answer.  Perhaps students could try to discover for themselves the method for multiplying fractions. """"",2
tekno_complete,0,None,1,3273,9_1,0,   In this case the teacher has the students working with representations of fractions.  He lets them struggle with the ideas as he leads them towards a solution.  ,0
tekno_complete,0,1,1,3274,9_1,0,   In this clip the teacher has the student represent the fractions using circle pieces.  They decide how to make the fractional pieces represent the same amount and then he has them determine the answer to the problem.  This is a great approach for helping kids to understand how to find a fractional amount of a fraction.   ,0
tekno_complete,1,0,1,3275,9_1,0,   In this case the students are working with fraction circles with the teacher's assistance.  The students are working together on a single problem.  The teacher reiterates the problem and also points out there are four equal parts.  He uses the size of the pieces to help the students understand 1/4 of 4/6 or 2/3. ,0
tekno_complete,0,0,0,3276,9_1,0,   The male teacher seemed impatient at first but he seemed to get his lesson across to the students- difficult concept. ,1
tekno_complete,0,None,0,3277,9_1,1,"   The fraction circles are a great tool for this activity.  The teacher does well asking students to do the modeling letting them model and supporting trying other ideas when their first one does not work.  He does a great job asking students questions and having them work through the problem to come up with their own answers. """"",0
tekno_complete,0,None,0,3278,9_1,0,   the students use shapes to figure out the equal parts to solve the problem ,0
tekno_complete,1,None,1,3279,9_1,1,"   The students are using manipulatives to show 2/3 x 1/4.  The teacher is telling the students what to do in order to solve this problem.  Even though the students are using manipulatives they are not developing a clear conceptual understanding because the teacher didn't ask probing questions to stimulate their thinking of the problem.  The teacher directed the students through the process of solving this problem.  The students said they understood but I'm not sure if both students  completely understood how they found the answer of 1/6.  """"",0
tekno_complete,0,1,0,3280,9_1,1,   The use of colorful manipulatives helps in teaching the concept. The students are encouraged to try different ideas to se what works. ,0
tekno_complete,1,0,0,3281,9_1,0,   This was a very good visualization of the concept....the students easily manipulated the pieces to show the operation. ,0
tekno_complete,0,1,0,3282,9_1,0,   I hate scantrons! ,0
tekno_complete,0,1,0,3283,9_1,1,"   Very specific patient hands-on and encourages team learning.  Not enough positive reinforcement. """"",1
tekno_complete,1,None,0,3284,9_1,0,   The teacher was able to make them understand through visualization and questions. ,0
tekno_complete,0,0,0,3285,9_1,0,"   yes wonderful the teacher is very good at teaching it is very effective """"",0
tekno_complete,0,1,0,3286,9_1,0,   The students are using visual learning devices with the shapes. ,0
tekno_complete,0,1,1,3287,9_2,1,   This teacher really understands division of fractions.  His questions and explanations are clear and students are thinking hard about this concept. ,1
tekno_complete,0,0,0,3288,9_2,0,   The students are working in co-operative groups.  The teacher asks for a volunteer to answer the question.  That volunteer comes forward to use the overhead manipulatives to show the problem.  His solution does not work.  The teacher poses more questions as the students make conclusions.  He uses the whiteboard to draw marks to show the correct answer.  ,0
tekno_complete,1,None,1,3289,9_2,1,"   The problem is stated incorrectly in the text description of this problem.  It should be 1/2 divided by 2/3 not 1/2 divided by 3/4.  Once again the fraction wheel gives students a chance to actually understand what is happening when dividing by fractions.  The teacher does an awesome job of showing the overlap with the overhead projector and gives students the opportunity to realize a very complicated math concept rather than memorize a set of rules. """"",0
tekno_complete,1,0,0,3290,9_2,0,"   Instead of just saying that the student volunteer has the wrong answer the teacher demonstrates on the overhead using manipulatives how to figure out the answer to the problem.  You can even hear in the background when some kids get it. """"",0
tekno_complete,1,1,1,3291,9_2,0,   The use of the manipulatives helped the students to visualize the division problem ,0
tekno_complete,1,1,1,3292,9_2,1,"   When the student put up his answer it is clear that he has the wrong part/whole relationship.  The teacher then takes over and shows a solution.  I am more interested in finding OTHER WAYS  for students to VISUALIZE or CONSTRUCT the relationship shown by the fraction. """"",1
tekno_complete,0,None,0,3293,9_2,0,   good way of showing how to do it ,0
tekno_complete,1,0,1,3294,9_2,1,"   His use of the pieces is a great representation of the whole to fractions.  I like this method very well and the students seem to get the see say do aspect in this exercise """"",0
tekno_complete,0,1,0,3295,9_2,0,   I found the teachers explanation to show the student very confusing. ,0
tekno_complete,0,1,1,3296,9_2,0,   The way of explanation I think was not correct as 1/2 when divided by 3/4 give 2/3 . How come the answer was 1 ,0
tekno_complete,1,1,1,3297,9_2,0,"   Again the use of visuals really help the students understand the meaning of fractions. """"",0
tekno_complete,1,0,0,3298,9_2,1,   Showing the process using the pieces on the overhead gives the students a visual of the whole process.  Students who responded incorrectly were guided to the right answer by the teacher's demonstration. ,0
tekno_complete,0,0,0,3299,9_2,1,"   Good interaction though I would have allowed the initial student to bring the answer to completion. """"",0
tekno_complete,1,0,1,3300,9_2,1,"   Now the teacher uses translucent pie pieces that match the class set of opaque pie pieces to model dividing fractions by other fractions on the overhead.  He asks a student to volunteer his/her answer and then corrects the student's process by lecturing to the whole class.  The colors may just be hard to see in the video but it seems as though he should use the same color markers to outline the pie pieces as they are so as to not be confusing by calling the 2/3 area the red area when the 1/2 looked as though it was a red pie piece... He asks the students if they understand what he is doing and asks if they can see/comprehend the visual model of 1/2 divided by 2/3 as it is visually represented by how much of the 2/3 pie area fit into the 1/2 pie area.  Some of the students seem to see that 3/4 of the 2/3 area fits into the 1/2 area so 1/2 divided by 2/3 is 3/4. """"",1
tekno_complete,0,1,0,3301,9_2,0,   the teacher showed the student a hand on approach to learning about fractions ,0
tekno_complete,1,1,0,3302,9_2,1,"   I think using the overhead pieces was effective. The students were a little lost but seeing it always helps. The teacher had to have them to rethink their previous answers. I like how he never told them they were wrong. He just redirected their thinking in the correct way. """"",0
tekno_complete,1,0,0,3303,9_2,1,   They did a great job of helping the students figure it out.  This is a type of problem that can be very difficult.  I think that the teacher need to slow down that teaching and let the student try to figure the answer out by themselves more. ,1
tekno_complete,1,1,0,3304,9_2,1,"   The teacher taught the concept to the class as a whole after providing the class with ample time to work on the problems. The teacher likely taught the concept without visualization through objects for the class which left the class confused. Once the teacher noticed during independent learning time that students were struggling the teacher went back over the concept using terms and objects that would make sense to the students and taught the concept a second time through. The teacher used terms that the students already learned and gave the students ample opportunity to provide answers and feedback so that all though the teacher was doing the teaching the students were also participating in the teaching and therefore learning.  """"",0
tekno_complete,1,0,0,3305,9_2,0,   asking the students really helps them understand the problem by sight and thinking ,0
tekno_complete,0,1,1,3306,9_2,1,"   This clip is not about the stated problem - it's about 1/2 divided by 2/3. But the student never really showed how he got 1 1/6 because the teacher took over. The teacher belatedly divided the 2/3 into four equal parts without giving a reason. """"",0
